"id","text","label","confidence"
"10239674864474861-top-0905","","0","0.92"
"10239674864474861-top-0906","Đội nào ở gần tiến giúp ..!!","0","0.6"
"10239674864474861-top-0907","Mong mọi người bình an","0","0.86"
"10239674864474861-top-0908","Từ sáng tới giờ máy hết pin rồi mà em tôi vẫn chưa được cứu trợ. Nhà có 3 trẻ nhỏ nên rất tha thiết được đưa các cháu ra vùng an toàn.
Cứu với: Em Hướng 0986692935 ở Khu Phú Tài.  Hẻm 591. Đường Lạc Long Quân. QUY NHƠN BẮC. ( HẺM MASSA VƯƠNG QUỐC đii vào cuối hẻm, quẹo phải) GỌI SOS  từ sáng giờ không được😭😭😭","1","0.76"
"10239674864474861-reply-0908-0001","Nguyễn Thị Hồng Oanh","0","0.6"
"10239674864474861-reply-0908-0002","Kim Loan thương quá em ơi","0","0.8"
"10239674864474861-reply-0908-0003","Kim Loan giờ an toàn chưa em, mong mọi người bình an","0","0.86"
"10239674864474861-top-0909","Xóm gò hã hoà an cần lắm cứu hộ nhà có con nhỏ làm ơn 🙏","0","0.6"
"10239674864474861-top-0910","Xóm Mới Cảnh phước đông hoà phú yên mn ơi..còn rất nhìu trẻ em và ngừoi già nhưng ca nô k vào được ạ","1","0.76"
"10239674864474861-top-0911","Cứu với ạ , Nhà Ông 4 Thi - Vùng2 (hóc lá ) An Nghiệp cũ - đang mắc kẹt trong nhà k lối nào thoát ra dc 
0398584297 
0375151611","1","0.76"
"10239674864474861-top-0912","Mong chờ mọi người đều được bình an","0","0.86"
"10239674864474861-top-0913","Qui nhơn ngay lúc này","0","0.6"
"10239674864474861-top-0914","Mông tất cả mọi người đều bình an","0","0.86"
"10239674864474861-top-0915","Cứu giúp a ơi","0","0.6"
"10239674864474861-top-0916","Share giúp nhà bạn em với ạ","0","0.6"
"10239674864474861-top-0917","Ở Nha Trang, cần giúp ạ!","0","0.6"
"10239674864474861-top-0918","Cứu cứu. Nhà 81 Trần Phú - Kp Tây Hòa xã Sơn Hòa đang có 5 người mắc kẹt bên trong, 3 người trẻ và 2 người già .Có ghe thuyền nào vào cứu giúp với, nước ngập tới mái nhà rồi. 0356556993, 0944431644","1","0.93"
"10239674864474861-top-0919","Cần cứu giúp 
HỘ GIA ĐÌNH 
GỒM: 2 NGƯỜI GIÀ ( trên 75+) ; 7 NGƯỜI LỚN ( TRÊN 50+) ; 1 TRẺ EM ( 3 tuổi ) 
Nhà ở Gò Bộng, thôn Mỹ Thành, xã Hoà Thắng, huyện Phú Hoà, tỉnh Phú Yên ( gần nhà trưởng thôn  Võ Hữu Vinh- Mỹ Thành, Hoà Thắng) 
Sđt: 0346251780 - 0777535098 ( Gia đình nhà ông 4 Hỷ - Các con Sâm, Sơ, Sum). 
Hiện gia đình đang bị ngập trên mái gác xếp – không lối thoát. 
Cháu gái: Huỳnh Thị Bích Hợp ( 0938389728 ) nhờ cầu cứu từ đội cứu hộ.","1","0.93"
"10239674864474861-reply-0919-0001",".","0","0.92"
"10239674864474861-top-0920","Cầu cứu!!!
khu chợ Chiều thôn Bình Hoà, Xã An Dân, Tuy An, Phú Yên (cũ), khu này trũng đang có nhiều người lớn tuổi,   bà ngoại e 90t hiện đang mắt kẹt trong nhà, nhà tôn nên k gở để trèo lên mái được, nước thì gần hết nhà rồi ạ, tha thiết có đội cứu hộ nào tới cứu Bà em và mọi người với ạ 😭😭","1","0.86"
"10239674864474861-top-0921","Có 3 em bé trong đó 2 em bé 13 tháng tuổi ạ.","1","0.76"
"10239674864474861-top-0922","‼CẦU CỨU GẤP‼ 

Em đang đi học xa. Hiện nhà em có 3 người đang mắc kẹt trên gác, còn 30cm nữa là ngập cả gác rồi😭. 
Địa chỉ cũ: Xóm Sôi, thôn Đông Bình, xã Hòa An, huyện Phú Hòa, tỉnh Phú Yên
Địa chỉ mới: Xóm Sôi, Khu phố Đông Bình, phường Tuy Hòa, tỉnh Đắk Lắk
Em có gọi đội cứu trợ của phường nhma hiện tại là hết cano rồi ạ😭
Mong đội cứu trợ tới cứu gia đình em và mọi người trong xóm với ạ, cả xóm sắp ngập lút mái hết rồi ạ😭😭😭
SĐT: 0338938526 (mẹ em)
0379283617 (Trúc)","1","0.93"
"10239674864474861-top-0923","Dạ cần ca nô hổ trợ Đội 6, thôn Tân Long, Xã Xuân Sơn Nam, Huyện Đồng Xuân cũ, ko còn liên lạc dc với ai cả ah.","0","0.6"
"10239674864474861-top-0924","Mn ơi, cứu vs ạ, sau lưng nhà thờ Mằng Lăng, An Thạch, Tuy An, Phú Yên ạ, trẻ nhỏ ng già, tối nay mà k cứu đc là chết hết ạ huhu","0","0.6"
"10239674864474861-top-0925","Cầu mong mọi người bình an","0","0.86"
"10239674864474861-top-0926","Một năm khổ sở!🥲🥲🥲","0","0.6"
"10239674864474861-top-0927","","0","0.92"
"10239674864474861-top-0928","","0","0.92"
"10239674864474861-top-0929","Đây Anh ơi!!!","0","0.6"
"10239674864474861-top-0930","Trời ơi chi ri hầy thương quá","0","0.8"
"10239674864474861-top-0931","Cứu mẹ e Với ạ, mẹ 
một mình bi cô lập trong nhà,thôn phú khánh xã hoà tân tây huyện Tây Hoà cũ, nhà gần núi một hiện có 4 nhà mẹ e bị mắc kẹt lại mất liên lạc qua giờ rồi ạ","1","0.93"
"10239674864474861-top-0932","Khu vực e cần cứu họ ạ, tuy an Đông, gần nhà thờ mằng lăng, gần ngã 3 an thạch, gần chợ an thạch ạ. Em cảm ơn","0","0.6"
"10239674864474861-reply-0932-0001","Số đt cần cứu hộ ạ : 0384577349 khu vực tuy an đông ạ","1","0.76"
"10239674864474861-top-0933","","0","0.92"
"10239674864474861-top-0934","có đội cứu hộ nào gần ko ạ vứu với ạ, xót quá","0","0.6"
"10239674864474861-top-0935","Cầu mong bình an","0","0.86"
"10239674864474861-top-0936","Thôn Phú Hữu, xã Hòa Thịnh Tây, huyện Tây Hòa ,tỉnh Phú Yên cũ, nhà có 3 người già , nhà không có gác  , CỨU với .... ngập hết rồi","1","0.76"
"10239674864474861-top-0937","3 trẻ em 5 người lớn cần cứu hộ nước chảy xiết lắm ạ
Sdt : 0706165821
Thôn Tiên châu, Xã An ninh Tây , huyện tuy An( cũ)
Ngày cảng cá Tiên Châu chạy lên ạ 😭","1","0.8"
"10239674864474861-reply-0937-0001","Chuyen Hong .","0","0.6"
"10239674864474861-reply-0937-0002","Chuyen Hong nhà em hay nhà ai vậy Chuyên? ổn không Chuyên ơi ?","0","0.6"
"10239674864474861-top-0938","bà bầu chuyển dạ cứu giúp với a huy","1","0.76"
"10239674864474861-top-0939","Tha thiết cầu xin cứu hộ lên khu vực cầu số 7 giúp người kẹt trong nhà với ạ🥲🥲🥲. Nhà 772 Đào Tấn kẹt trong nhà từ 2h sáng tới giờ🥲🥲🥲 098 9451064-039 4840221","1","0.76"
"10239674864474861-top-0940","nhờ đội cứu các hộ dân hẻm 753 đào tấn, phường nhơn bình, quy nhơn, nước ngập tới nóc rồi, số đt: 0935041429","1","0.86"
"10239674864474861-top-0941","","0","0.92"
"10239674864474861-reply-0941-0001","Trường hợp này đã được hỗ trợ đưa ra vị trí an toàn rồi ạ","0","0.6"
"10239674864474861-top-0942","Tha thiết nhờ mọi người giúp gia đình a trai với. Nhà có 6 người trong đó có 2 bé dưới 5 tuổi . Hình từ lúc 11h đêm hôm 18/11 . Tới giờ vẫn chưa ra được 🥲🥲🥲","0","0.6"
"10239674864474861-top-0943","GẤP- cần giúp đỡ, thông tin liên hệ chú Khánh trong status ạ.","0","0.6"
"10239674864474861-top-0944","Anh ơi cứu làng trẻ A ơi🥺🥺🥺","0","0.6"
"10239674864474861-top-0945","XIN SỰ HỖ TRỢ TỪ CÁC MẠNH THƯỜNG QUÂN 
Cần nhiều CANO và Áo Phao đến hỗ trợ tại. 
Khu vực thị trấn CỦNG SƠN (cũ), xã SƠN HOÀ , tỉnh ĐĂK LĂK. 
Hiện tại, nước lũ trên sông Ba đang dâng lên rất nhanh, có thể vượt mức lũ lịch sử năm 93 tại khu vực này, người dân đang ở gần các khu vực ven sông đã bị cô lập hoàn toàn. Số lượng CANO tại địa phương hiện tại rất ít nên không thể cứu được nhiều người. Em rất mong nhận được sự hỗ trợ từ các mạnh thường quân gần xa ạ
Sdt/zalo: 0945298294","1","0.86"
"10239674864474861-top-0946","Hòa Thịnh và Hòa Mỹ, Phú Yên","0","0.6"
"10239674864474861-top-0947","CẢ KHU PHỐ NAM BÌNH 1, PHƯỜNG HÒA XUÂN TÂY,  ĐÔNG HÒA NGẬP MÁI NHÀ MÀ MẤT  LIÊN LẠC HOÀN TOÀN TỪ TỐI HÔM QUA ĐẾN GIỜ MONG CHÍNH QUYỀN VÀ ĐỘI CỨU HỘ ĐẾN GIÚP VỚI CÁC ANH CÁC CHÚ ƠI😪","1","0.76"
"10239674864474861-top-0948","Kim Thu nè e","0","0.6"
"10239674864474861-top-0949","Chúc tất cả đều bình an","0","0.86"
"10239674864474861-top-0950","Anh Huy oi","0","0.6"
"10239674864474861-top-0951","Cầu cứu😭. Có đội cứu hộ nào ở gần thôn Long Uyên, xã Tuy An Bắc, tỉnh DakLak ko ạ. Hiện có nhiều nhà ở kv này bị ngập tới nóc, ko có đường thoát ra, đa phần nhà cấp 4 nên ko di chuyển đi đâu được. Mong dc cứu hộ với ạ. Sdt cần cứu: 0326988422","1","0.93"
"10239674864474861-top-0952","SOS - 💥💥💥💥🗯💥💥💥🗯🗯TÌNH HÌNH MƯA LŨ NƯỚC ĐANG LÊN CAO.

NHÀ NGHĨ THANH BÌNH - SỐ 70 ĐÀO TẤN - CẠNH BỆNH VIỆN ĐA KHOA TUY PHƯỚC .

  💥💥💥💥 (THÔNG BÁO)💥💥💥💥
MỌI NGƯỜI AI Ở NHỮNG VÙNG LÂN CẬN NHƯ :👇 THÔN MỸ ĐIỀN - BẮC HẠ - CÔNG CHÁNH - DIÊU TRÌ - ĐỘI 10B - CẦN CHỖ TRÚ TRÁNH LŨ GẤP ..
🤳🤙 XIN LIÊN HỆ : 0969.090.417 (BÌNH)
🤳🤙 SỐ BA MÌNH : 091.413.9244 (CHÚ HÒA).
ĐỂ ĐƯỢC HỖ TRỢ CHỖ TRÚ NHÉ...

HOẶC GẤP QUÁ KHÔNG LH ĐƯỢC THÌ CỨ QUA ĐỊA CHỈ TRÊN 70 ĐÀO TẤN.

☝️LƯU Ý : MỌI NGƯỜI Ở KHÔNG TỐN TIỀN BẠC GÌ ĐÂU NHÉ...TIỀN BẠC XIN GIỮ CẨN THẬN..👍
(Bạn bè ai có người thân xin chia sẻ thông tin nhé)","1","0.86"
"10239674864474861-top-0953","12°17'00.3""N 109°06'48.0""E
Khẩn cầu cứu hộ. Gia đình 4 người. Đang trên mái. Có 2 trẻ em. Mình đã không liên lạc đc 2 ngày nay...nhà em gái . Rất mong đc hỗ trợ","1","0.86"
"10239674864474861-top-0954","Giúp bạn em với ạh, nhà có em bé nhỏ","1","0.76"
"10239674864474861-top-0955","Thủy điện phải xả trước sao để đã lụt  rồi còn xả thêm đê bà con ngập quá chừng vậy  keu cứu quá trời trên mạng  thuong quá bà con ơi","0","0.6"
"10239674864474861-top-0956","Cứu hộ xóm giữa Kp Long Châu thị trấn la hai huyện đồng xuân, 2 người lớn tuổi nước lên lầu rồi ạ.","0","0.6"
"10239674864474861-top-0957","1 làng ngay Cầu Máng thôn Xuân Mỹ xã Hòa Mỹ Đông huyện Tây Hòa Phú Yên cũ đang bị cô lập , đang và rất cần cứu hộ. Mọi người chung tay giúp đỡ với ạ","1","0.78"
"10239674864474861-top-0958","Chùa phương quảng đoạn ngã 3 long vân đi vào hướng cafe hội ngộ, đi sâu vào trong , thầy , 3 phật tử và dân cư trong đó đang cần cứu hộ ạ , gọi cứu hộ sáng giờ nhưng chưa tiếp cận được ạ 
Số thầy trụ trì :0935218896
Đội nào tiếp cận được khu vực này cứu giúp với ạ 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏","1","0.76"
"10239674864474861-top-0959","","0","0.92"
"10239674864474861-top-0960","0anh 0935593821 tổ 44 khu vực 6 phường nhơn bình quy nhơn cũ (quy nhơn đông gia lai)  nhà có người già gần 100 tuổi hai người lớn và học sinh lớp 11 cần giúp gấp","1","0.76"
"10239674864474861-top-0961","🆘 Nhà c e ở hẻm 876 Hùng vương tổ 1 khvuc 4 Nhơn phú đã ngập gần tới nóc có 5 e nhỏ cần sự giúp đỡ của m.n
0973560978 e cảm ơn","1","0.86"
"10239674864474861-top-0962","","0","0.92"
"10239674864474861-top-0963","Cầu mong mọi người bình an","0","0.86"
"10239674864474861-top-0964","Cứu giùm gd em ba ngừoi già làm ơn cứu giùm cậu em, e xin đội ơn làm ơn có quại em cậu mợ em lớn roiif làm ơn","0","0.6"
"10239674864474861-top-0965","0984487473 Anh Viên
0935910081 anh Thành
Gọi 2 anh này bên ban cứu hộ nha anh/Chị.","1","0.76"
"10239674864474861-top-0966","","0","0.92"
"10239674864474861-top-0967","Dạ nhà bạn em, mong các Anh/Chị cứu giúp.
Biết ơn các Anh Chị cứu hộ nhiều lắm,","0","0.6"
"10239674864474861-top-0968","","0","0.92"
"10239674864474861-top-0969","Khẩn cầu: xin đoàn cứu hộ cứu nhà ngoại em với ạ. 
Nhà em ngay đoạn: (Cầu sông Ngan) Hẻm karaoke phượng hồng chạy vào thôn vân hà phường quy nhơn bắc.
Nhà em ngập gần tới nóc nhà rồi ạ. Bây giờ có 2 người lớn. 2 người già. Và 1 đứa con nít. Nhà gì em có 2 người lớn và 2  trẻ em ạ.
Xin cứu hộ giúp đưa gia đình em ra với ạ. 
Số điện thoại người nhà em ạ: 0976123778 khẩn cầu tha thiết. 🙏🙏🙏🙏🙏🙏🙏","1","0.93"
"10239674864474861-top-0970","Mong mọi người chia sẻ giúp nhà anh em cần cứu trợ, nhà có 3 trẻ nhỏ đang ngồi trên nóc nhà. 0963409511: A Cường( thôn 2 gần nhà cô Trâm bán thuốc tây, Tiên Châu An Ninh Tây Tuy An) Cảm ơn cả nhà.","1","0.76"
"10239674864474861-reply-0970-0001","Trà Giang nhà ai vậy bé","0","0.6"
"10239674864474861-top-0971","Mình đăng giúp: Cứu hộ cho ông bà ngoại ở tổ 42 khu phố 6 phường nhơn bình mong mọi người cứu giúp với ạ (0787555339) 🆘🆘🆘

Hiện tại ông bà ở với nhau, ông mới mất tối qua, giờ chỉ còn 1 mình bà thôi, bà cũng già yếu và đang lạnh lắm. Mọi người hỗ trợ khu vực này giúp với ạ","1","0.76"
"10239674864474861-top-0972","","0","0.92"
"10239674864474861-top-0973","Xin cứu dùm gia đình anh Trai em với .
Nhà có 1 cháu trai 3 y,2 người già và 4 người lớn ở khi Vĩnh Hiệp ( Toạ độ 12,259, 109,140), Tổ17,thôn Vĩnh điềm thượng xã vĩnh hiệp,nha trang,sđt: 090 6427400. Nước lên cao đến cổ , Xin cứu giúp ạ","1","0.93"
"10239674864474861-top-0974","rất mong các đội cứu hộ vào cứu Đồng Xuân, Phú Yên. Bà con kêu cứu rất nhiều ạ. Nước có khả năng qua nóc nhà, sdt cứu hộ thì không liên lạc được nữa","1","0.78"
"10239674864474861-top-0975","Mẹ con c này kiệt sức rồi😭😭","0","0.6"
"10239674864474861-top-0976","🆘🆘Nhà em ở khu nhà thờ Gò Chung - Tuy An Bắc bi SẬP NHÀ. Có Ông Bà và cháu nhỏ đang đu bụi tre. Ai liên hệ được đội cứu hộ rồi cho em số với ạ 0777734097","1","0.76"
"10239674864474861-top-0977","Trong lúc lũ lụt hoan nạn khó khăn. Dân đi tránh lũ ở khách sạn còn bị lấy xiển gấp nữa thì chịu với dân Phú Yên rồi","0","0.6"
"10239674864474861-top-0978","SOS. Cứu giúp nhà ở Tổ2, Khu vực 2 thôn Vân Hà Nhơn Phú, Quy Nhơn, nhà có người già và trẻ em. Liên hệ 0988715101 em Duyên ( nhà có treo áo đỏ làm cờ cầu cứu)","1","0.86"
"10239674864474861-top-0979","Một năm thiên tai không chừa chỗ nào hết.Không biết Huế thương từ nay đến cuối tháng 11 tây có lụt nữa k anh Huy ơi","0","0.6"
"10239674864474861-top-0980","Nhà cháu Duy HS Trường MN Hoà Mỹ Đông  ở Lạc Chỉ gần nhà chống lụt. vợ Nguyễn Thị Bình, Chồng Nguyễn Quang Vinh. Nước ngập nhà người già nằm 1 chỗ, chồng không có nhà. vợ với 2 con nhỏ hiện xin cầu cứu di dời dân. 
SDt 0868544715. 
Mong đội cứu hộ tới kịp.","1","0.86"
"10239674864474861-reply-0980-0001","Mua Sắm khổ quá c ơi số cứu hộ gọi máy bận,tùy cơ ứng biến,trong hoà thịnh cũng nửa nhà hết rồi","0","0.6"
"10239674864474861-top-0981","xin lực lượng cứu hộ khu vực sâu Phú Tài Quy Nhơn ạ","0","0.6"
"10239674864474861-top-0982","Mong cho mọi người được bình an","0","0.86"
"10239674864474861-top-0983","Đọc cmt mà thắt cả ruột. Mong bà con được cứu hộ kịp thời. 🙏🙏🙏","0","0.6"
"10239674864474861-top-0984","Cầu cứu! Nhờ ace chia sẻ bài giúp . Có đội cứu hộ nào đang ở gần vị Trí Thôn Hà Yến, Xã Tuy An Đông( Tỉnh Đắclak) 
Địa chỉ cũ là: Thôn Hà Yến, Xã An Thạnh, Huyện Tuy An, Phú Yên) 
Hiện đang có cặp vợ chồng bị mắc trong nhà, nước ngập lên gần tới nóc, kg có đường thoát mọi người ơi. Giúp gia đình gọi cứu hộ với ạ.
Sdt người cần cứu: 0916506749","1","0.93"
"10239674864474861-top-0985","Nghe tiếng kêu cứu xé lòng 😥😥","0","0.6"
"10239674864474861-reply-0985-0001","Hòa Lê ko ngủ được luon em …huhu cứ nhắm mắt thấy tiếng kêu la khóc của tỉnh bạn","0","0.6"
"10239674864474861-top-0986","Quá khổ","0","0.6"
"10239674864474861-top-0987","Người nhà em ở an thạch phú Yên mất tích 03 người 1 ông và hai cháu ạ xin liên hệ giúp số ạ 0937978398","0","0.6"
"10239674864474861-top-0988","Có ai gần đoạn thôn Vân hà. Phường Nhơn phú. Quy Nhơn ( trong karaoke Phượng Hồng- 1150 hùng vương), nhà e đang nước dâng cao có trẻ e và người lớn gần cứu hộ ạ. E gọi sos không nghe máy rồi. Huhu. Sdt e: 0345882455. Nhờ mn kết nối cứu hộ dùm e ạ.","1","0.86"
"10239674864474861-top-0989","","0","0.92"
"10239674864474861-top-0990","Cần gấp 1 ca nô . Số  người cần cứu hộ 0372176459. Một phụ nữ.  Và 2 trẻ con ngồi trên loc nhà rùi. Tổ 7 khu 4 . phường. Nhờn phú sau đại học an trung","1","0.76"
"10239674864474861-top-0991","Bình định phú yên ngày đây giảm không anh","0","0.6"
"10239674864474861-top-0992","Giải cứu dùm ba mẹ em với ạ. Nước lên tới mái rồi. Gọi cứu hộ từ sáng tới giờ vẫn không có kết quả. Hai người già đang ngồi trên mái  😥
Nhà 9 Dương bầu Cả, đội 4 , thôn Mỹ Hoà , xã Hoà Thịnh  
Sdt e: 0886313929
Sdt ba e: 0985846613 sắp hết pin
Khẩn cầu !!
Em tìm mọi cách mà bất lực Nguyễn Văn Khánh  Hoà Nhoi","1","0.86"
"10239674864474861-top-0993","Quy Tran Nhờ mọi người giúp nhà bạn em với.","0","0.6"
"10239674864474861-top-0994","Mong mn đươc binh an","0","0.6"
"10239674864474861-top-0995","","0","0.92"
"10239674864474861-top-0996","🚨CẦN CANO HỖ TRỢ GẤP Ạ ! 
Nhà có 4 đứa cháu nhỏ và Mẹ,chị dâu.Cả nhà đang ngồi trên trần nhà. Trong xóm có >30 trẻ nhỏ và người già đang đợi cứu hộ

0359968511 (sđt Chi)
📍Cầu suối Phú Mỹ, xã Hoà Đồng, Huyện Tây Hoà, Phú Yên (cũ)","1","0.76"
"10239674864474861-top-0997","Xóm chợ dinh quại e tầm hơn 20 người già có trẻ nhỏ có.hiện tại tập trung tại 1 chổ phía sau cầu cao.cần sự hỗ trợ. 0868015608_0971610005 do sóng mạng chập chờn nên lúc nghe được lúc không.mong dc sự hỗ trợ ạ.e xin cảm ơn

086 8015608:phong","0","0.6"
"10239674864474861-top-0998","Đồng Xuân ngập nặng k thấy nhà đâu nữa rồi ạ, mong mn giúp nhanh nhất có thể🙏🙏🙏","0","0.6"
"10239674864474861-top-0999","Xom giữa ( k.p Long Châu )  Xã Đồng Xuân - Phú Yên ( cũ )","0","0.6"
"10239674864474861-top-1000","","0","0.92"
"10239674864474861-top-1001","Con ơi nhà em ruột cô ở võ cạnh . Vĩnh trung nước lên quá cao đang bị cô lập , có cách nào cứu đưa ra vùng an toàn khg ? Đt . 0398300056. Nha trang khánh hoà . 2 người già . 1 trẻ em . Xin cứu khẩn cấp","1","0.93"
"10239674864474861-top-1002","Trần Huy Đăng bố ơi","0","0.6"
"10239674864474861-top-1003","","0","0.92"
"10239674864474861-top-1004","","0","0.92"
"10239674864474861-reply-1004-0001","Thanh Thanh tôi đang đọc tin! Buồn lắm bạn ah. Thời Đại đào thải này nó như vậy đấy. Mong rằng bà con cả nước chuẩn bị bè, mảng để tránh lũ lụt. 5 năm tới ko thể lường trước được. Vì:” Mỗi khi đạo Đức nhân loại bại hoại thì ôn dịch, thiên tai, nhân họa là để hủy con người thế gian “. Từ 2020 đến giờ mới nửa chặng đường, nửa tới đây thì kinh khủng lắm! Mong mn tai qua nạn khỏi!
Chúc bạn bình an!","0","0.86"
"10239674864474861-top-1005","Thủy điện xả kiểu nớ thì giết dân mất. Răng họ kg có kh xả dần trước khi có dự báo mưa lủ hè? Thấy họ kêu cứu mà nát ruột","0","0.8"
"10239674864474861-top-1006","","0","0.92"
"10239674864474861-top-1007","Em cần cứu hộ ở Xóm Đậu, thôn Bình Hoà, xã An Dân cũ. Nước lớn mọi người đã lên mái nhà ngồi rồi, hiện tại cũng đang mất liên lạc nữa.","1","0.86"
"10239674864474861-top-1008","Nhà đứa em Ở khu vực Nha Trang, nước lên cao quá rồi. Nhà đang có 6 người ạ.
0708121997","1","0.76"
"10239674864474861-top-1009","Anh ơi. Mong anh tìm cách cứu giúp người dân ở mé sông xóm đạo Gò Chung với. Nhà ngập lút mái từ mấy tiếng trước. Giờ chỉ còn biết ngồi trên sõng khóc mà nước đang lên. Cái sõng mong manh chứa cả một gia đình anh ơi. Biết ơn anh nhiều","1","0.76"
"10239674864474861-top-1010","Tội quá trời ơi","0","0.6"
"10239674864474861-top-1011","Đau lòng quá ạ","0","0.6"
"10239674864474861-top-1012","Cứu với ạ.🙏","0","0.6"
"10239674864474861-top-1013","SOS! CẦN ĐỘI CANO  CỨU HỘ . CỨU Gia đình em với có 8 nguời đang mắc kẹt trong nhà  nuóc ngập sắp tới mái rồi. Trong đó có 2 nguòi    chấn thuong  , 1 cụ bà 😭
Sdt nguòi nhà 0394699581
Hội cư, Hoà Tân ạ","1","0.93"
"10239674864474861-top-1014","Thương quá Bình Định ơi","0","0.8"
"10239674864474861-top-1015","Nam mô a di đà phật .mong mọi người giúp đở kịp thời","0","0.6"
"10239674864474861-top-1016","Giúp dùm cả nhà ơi","0","0.6"
"10239674864474861-top-1017","🆘🆘🆘( ông nội em 95 tuổi, 2 cô chú khờ đang bị mắc kẹt tại 57 lê cơ nhơn bình phường quy nhơn bắc, hiện không ăn gì 2 ngày nay và không liên lạc được Anh Chị nào gần nhờ cứu hộ giúp gia đình em vs ạ

0933270788 Khánh","1","0.93"
"10239674864474861-top-1018","Có ai giúp bạn em với ạ 😭

Sos: Nhờ anh chị có cách nào liên hệ cứu hộ giúp khu nhà em: Đường rọc cây duối - thôn 5- xã Diên An cũ ( định vị: Cty Tnhh Hùng Nga). Khu nhà em gồm 1 bà bầu, 3 ngườ cao tuổi, 4 phụ nữ trung niên, 2 đứa nhỏ lớp 10, 2 đứa lớp 4 và 4 em cún. Nhà lầu 1 có nguy cơ nước dâng lên bị ngập, không còn nơi trú. Đã gọi cứu hộ từ 16g ngày 19.11 mà chưa ai đến.  Lh: 0905.941.468/ 0914.804.659 ( 3G rất yếu, pin cầm cự )em cảm ơn ạ.
Định vị: 12.250833, 109.117772","1","0.93"
"10239674864474861-top-1019","","0","0.92"
"10239674864474861-top-1020","","0","0.92"
"10239674864474861-top-1021","S.O.S 
Cứu hộ giúp e khu xóm Vùng 5 An Định, chỗ cầu chui Phong Niên An Định, huyện Tuy An Phú Yên cũ với ạ nhà Ông Hân Bà Trang gần nhà Ông Hai Chiến. Khu đó bị cô lập nhiều người già và em bé nhỏ đã bị lút mái từ sáng sớm, điện thoại không liên lạc được, mong hỗ trợ cứu giúp với ạ. Rất mong có đội cứu trợ đến ạ. Tha thiết cần sự giúp đỡ ạ..

0346520034 số e
0335029379 số ba e nhưng không có sóng không liên lạc được ạ.","1","0.93"
"10239674864474861-top-1022","Em đọc tin của bạn em ạ","0","0.6"
"10239674864474861-top-1023","Thanh Trang em đăng vào đây cầu cứu thử xem","0","0.6"
"10239674864474861-top-1024","Cứu hộ cứu nạn ở đâu nhìn khiếp vậy! Có vượt qua không trời?","0","0.6"
"10239674864474861-top-1025","Khu xã tuy an tây ( trung lương 1 xóm hóc bò cũ )dg có 3 ng già với 4 ng lớn, dg o trên gác nc sắp tới mái nhà rồi ạ","1","0.76"
"10239674864474861-top-1026","","0","0.92"
"10239674864474861-top-1027","Trời ơi đọc comment của mn mà ko cầm được nước mắt. Mong mn bình an","0","0.86"
"10239674864474861-top-1028","Tận cùng của đau  khổ, xin các a giúp với ạ","0","0.6"
"10239674864474861-top-1029","Hiện tại nhà em mình đang bị nước lũ bao vây tứ phía, cả nhà phải lên nóc nhà trú tạm vì không còn đường di chuyển nữa. Mực nước tiếp tục dâng, nhà sắp không trụ nổi từ hôm qua đến nay không có gì vào bụng.

Trong nhà có:
 • 2 trẻ nhỏ
 • 2 phụ nữ
 • 1 người lớn tuổi
 • Em mình bị trượt ngã, chấn thương đầu, rất nguy hiểm!

Gọi nhiều số cứu hộ nhưng đều báo bận hoặc không liên lạc được.
Cầu xin đội cứu hộ nào ở gần khu vực tới giúp gia đình em với ạ!

📍 Địa chỉ: Thôn Phước Mỹ, xã Hòa Bình 1, Tây Hòa, Phú Yên (sau chợ Xóm Xoi, giữa đồng)

📞 SĐT liên hệ khẩn cấp:
 • 0935 90 1713
 • 0985 31 6701
 • 0865 838 717
Lê Kim Khải","1","0.93"
"10239674864474861-reply-1029-0001","Hằng SamSum tội chưa, chừ đã cứu hộ cho họ đc chưa","0","0.6"
"10239674864474861-top-1030","0348313491.0777530058 Ba Má e ở Phú Mỳ Hòa Đồng nhà 7 Thiện Võ đang lút mái nước lên nhanh quá cứu Ba Má e với mọi người ơi","1","0.93"
"10239674864474861-top-1031","Trong nhà có Mẹ già k liên lạc được, mong cứu giúp . Hội tín, an thạch , tuy an  cũ. Hẻm nhỏ phía dưới ngã 3 chợ An Thạch","0","0.6"
"10239674864474861-top-1032","Quán nhậu 309 - lư cấm - phường ngọc hiệp -tp nha trang .Rẻ vô hẽm 
Có đội nào ở gần đó k.cứu hộ giúp e mình bị cô lập xăng xe tràn ra thở k được . 0961928330","1","0.8"
"10239674864474861-top-1033","Cứu hộ ở quy nhơn đông , cầu số 8 , đuòng đào tấn nguòi nhà em mắc kẹt trong nhà , nguòi già trẻ con, mong cứu hộ giúp đỡ cứu ạk😭😭😭","0","0.6"
"10239674864474861-top-1034","‼️ GẤP GẤP ‼️
Sos cứu hộ Dì em với ạ
Gần trường Cấp 3 Hùng Vương mới, có người già và trẻ em sắp không trụ nổi nữa ạ

Cần gấp cứu trợ ạ😭

sđt: 085 582 9335

Mọi người chia sẻ giúp em với ạ em xin cảm ơn","1","0.86"
